player_id_cat,gender,date,deposit_approved_sum,withdrawal_approved_sum,turnover_cash_sum,winning_cash_sum,result_cash_sum,NGR_sum,bonus_cash_sum,session_sum
5544,male,2013-10-26,88,0,415,462,47,-47,0,2394
5544,male,2013-10-27,146,0,1471,1190,-281,281,21,9070
5544,male,2013-10-30,87,0,408,320,-88,78,34,7607
5544,male,2013-11-22,30,0,182,153,-29,28,0,3123
5544,male,2013-11-25,44,1480,1946,3427,1481,-1482,0,10937
5544,male,2013-11-26,44,0,119,54,-65,65,13,2456
5544,male,2013-11-27,0,0,52,7,-45,25,0,2266
5544,male,2013-11-29,209,0,1126,919,-207,201,0,6208
5544,male,2013-11-30,45,0,56,10,-46,46,33,4220
5544,male,2013-12-01,60,0,142,83,-59,60,15,2191
5544,male,2013-12-05,60,0,898,843,-55,55,0,3857
5544,male,2013-12-06,1490,298,4283,3091,-1192,1191,47,7296
5544,male,2013-12-07,748,0,1510,760,-750,748,0,11268
5544,male,2013-12-08,90,0,207,117,-90,90,30,2345
5544,male,2013-12-14,75,0,495,423,-72,72,40,4101
5544,male,2013-12-21,36,151,339,453,114,-113,0,3514
5544,male,2013-12-22,92,0,257,164,-93,92,0,3745
5544,male,2013-12-23,98,151,497,549,52,-52,0,6318
5544,male,2013-12-24,60,0,106,46,-60,59,47,2205
5544,male,2013-12-26,2238,904,7856,6599,-1257,1256,0,36825
5544,male,2013-12-27,0,0,160,102,-58,58,0,5142
5544,male,2013-12-29,150,0,209,44,-165,166,29,2926
5544,male,2013-12-31,53,0,298,245,-53,53,0,3054
5546,male,2013-11-11,206,0,503,298,-205,204,0,1646
5551,male,2013-11-27,223,0,1328,1129,-199,199,0,11511
5551,male,2013-11-28,45,0,754,685,-69,68,0,11212
5551,male,2013-11-29,45,0,1557,1513,-44,44,0,22773
5551,male,2013-11-30,89,0,439,349,-90,90,0,16912
5551,male,2013-12-04,238,0,543,423,-120,120,41,5463
5551,male,2013-12-05,0,0,783,811,28,-27,0,18180
5551,male,2013-12-06,0,0,703,557,-146,146,0,14260
5551,male,2013-12-08,269,209,1211,1222,11,-11,0,31009
5551,male,2013-12-09,135,120,947,866,-81,81,0,38018
5551,male,2013-12-21,45,0,148,103,-45,45,0,4483
5551,male,2013-12-22,45,0,78,69,-9,9,0,1251
5551,male,2013-12-23,45,60,474,453,-21,21,0,12269
5551,male,2013-12-30,271,0,906,715,-191,138,0,22576
5551,male,2013-12-31,0,0,476,391,-85,138,0,17485
5552,male,2013-10-02,291,0,143,92,-51,51,0,3370
5552,male,2013-10-03,0,0,990,753,-237,237,0,3903
5552,male,2013-10-07,1453,2034,1423,2001,578,-578,0,9499
5552,male,2013-10-12,87,0,130,43,-87,87,0,1628
5552,male,2013-10-13,872,146,1323,597,-726,726,0,4332
5554,female,2013-06-30,1188,0,8668,8197,-471,472,0,6922
5554,female,2013-07-01,0,0,16916,35250,18334,-18335,0,8728
5554,female,2013-07-04,0,1196,0,0,0,0,0,0
5555,female,2013-09-27,29,0,33,4,-29,29,0,2132
5555,female,2013-09-28,29,0,149,120,-29,29,4,2919
5555,female,2013-12-06,30,0,35,6,-29,29,0,407
5555,female,2013-12-12,30,0,32,3,-29,29,0,289
5557,female,2013-04-14,180,303,2757,2880,123,-206,0,6403
5557,female,2013-07-07,59,0,491,433,-58,58,0,11858
5557,female,2013-07-11,0,0,8,6,-2,1,48,2134
5557,female,2013-07-15,0,0,0,0,0,0,0,1861
5557,female,2013-08-27,58,295,681,918,237,-237,15,2935
5557,female,2013-08-28,186,295,2597,2706,109,-109,0,8024
5557,female,2013-09-04,117,0,177,62,-115,115,0,2596
5557,female,2013-09-06,147,0,350,202,-148,148,0,2895
5557,female,2013-09-10,0,0,1,0,-1,0,0,3807
5557,female,2013-09-17,207,623,1835,2252,417,-420,0,2285
5557,female,2013-09-18,59,0,77,18,-59,59,0,2238
5557,female,2013-09-21,59,238,1477,1656,179,-180,0,3347
5557,female,2013-09-29,205,0,438,248,-190,190,0,3940
5557,female,2013-10-02,0,0,165,150,-15,15,0,5119
5557,female,2013-10-05,58,796,325,1063,738,-738,0,534
5557,female,2013-10-25,586,0,1976,1417,-559,559,0,8522
5557,female,2013-10-26,278,0,1041,750,-291,290,2,7657
5557,female,2013-10-27,0,0,0,0,0,0,0,1894
5557,female,2013-11-10,926,366,4016,3442,-574,400,0,9152
5557,female,2013-11-11,425,324,3728,3627,-101,81,15,7920
5557,female,2013-11-12,206,0,1152,947,-205,206,38,3970
5557,female,2013-11-13,59,436,983,1361,378,-378,0,2217
5557,female,2013-11-14,117,0,299,181,-118,117,0,4782
5557,female,2013-11-20,177,209,780,812,32,-32,0,4246
5557,female,2013-11-27,59,0,81,21,-60,59,0,2154
5557,female,2013-11-28,826,0,4452,4464,12,-12,28,11498
5557,female,2013-11-29,343,1190,1507,1516,9,-9,0,7559
5557,female,2013-11-30,1876,4232,8600,10954,2354,-2354,0,9325
5557,female,2013-12-02,1430,0,4887,3458,-1429,1430,0,9192
5557,female,2013-12-03,149,595,826,1273,447,-447,0,2352
5557,female,2013-12-04,104,0,152,48,-104,103,0,2164
5557,female,2013-12-05,60,0,65,4,-61,60,0,2084
5557,female,2013-12-06,149,0,425,283,-142,142,0,11005
5557,female,2013-12-07,389,0,1147,755,-392,392,0,5449
5557,female,2013-12-08,718,0,1628,906,-722,722,0,11888
5557,female,2013-12-09,449,447,3687,3685,-2,2,0,9163
5557,female,2013-12-24,330,644,1667,1980,313,-313,0,6666
5557,female,2013-12-27,0,0,0,0,0,0,0,3717
5558,male,2013-12-30,222,0,2436,2291,-145,142,11,19981
5558,male,2013-12-31,651,990,2606,2869,263,-262,0,24210
5559,male,2013-03-20,30,0,55,25,-30,25,0,6895
5559,male,2013-03-21,0,0,0,0,0,0,0,25
5559,male,2013-04-19,0,0,0,0,0,0,0,1924
5559,male,2013-06-01,0,0,0,0,0,0,0,1952
5559,male,2013-06-03,30,0,57,28,-29,29,0,4557
5559,male,2013-08-05,29,0,69,39,-30,28,0,2833
5560,male,2013-12-09,30,0,199,169,-30,19,0,4401
5560,male,2013-12-23,0,0,0,0,0,0,0,1883
5561,male,2013-07-29,149,0,317,169,-148,148,36,5791
5561,male,2013-08-02,117,0,427,309,-118,117,0,6545
5563,male,2013-06-29,327,0,4126,4033,-93,93,0,18353
5563,male,2013-06-30,654,0,6639,5753,-886,886,21,29521
5563,male,2013-07-01,1607,0,5094,3486,-1608,1607,0,18920
5563,male,2013-07-02,1666,0,7595,6002,-1593,1593,0,41114
5563,male,2013-07-03,1431,0,3987,2483,-1504,1504,13,24562
5563,male,2013-07-04,607,0,1270,662,-608,608,0,14175
5563,male,2013-07-05,358,0,8209,7851,-358,358,36,27232
5563,male,2013-07-06,800,0,3931,3134,-797,797,0,30139
5563,male,2013-07-07,652,0,7039,6444,-595,595,0,27437
5563,male,2013-07-08,222,1783,6012,7513,1501,-1501,28,27503
5563,male,2013-07-09,769,0,4759,5103,344,-344,42,27408
5563,male,2013-07-10,734,0,9304,7540,-1764,1764,0,30864
5563,male,2013-07-11,682,0,2955,2450,-505,504,0,17419
5563,male,2013-07-12,268,0,6622,6092,-530,530,0,19191
5563,male,2013-07-13,876,0,4061,3184,-877,876,0,21573
5563,male,2013-07-14,710,0,1792,1082,-710,710,0,16825
5563,male,2013-07-15,506,1442,2099,3035,936,-936,0,9144
5563,male,2013-07-16,0,0,0,0,0,0,0,3750
5563,male,2013-07-18,0,0,0,0,0,0,11,5614
5563,male,2013-07-19,0,0,0,0,0,0,0,2058
5563,male,2013-07-20,0,0,0,0,0,0,0,4227
5563,male,2013-07-24,357,0,4103,3887,-216,217,0,19164
5563,male,2013-07-25,479,0,9978,9359,-619,619,0,48656
5563,male,2013-07-26,656,1976,3606,4925,1319,-1320,0,25630
5563,male,2013-07-27,1780,0,6949,5169,-1780,1780,13,30041
5563,male,2013-07-28,786,0,1627,846,-781,780,0,21515
5563,male,2013-07-29,312,0,3913,3596,-317,318,0,18523
5563,male,2013-07-30,282,1662,3810,5190,1380,-1380,0,17428
5563,male,2013-07-31,618,1150,4196,4727,531,-532,0,28268
5563,male,2013-08-01,1088,0,3909,2822,-1087,1088,0,37073
5563,male,2013-08-02,1292,2531,2715,3954,1239,-1239,0,21516
5563,male,2013-08-03,322,0,615,293,-322,322,0,9494
5563,male,2013-08-04,1494,0,5789,4294,-1495,1494,0,42874
5563,male,2013-08-05,528,0,3299,2854,-445,445,33,25405
5563,male,2013-08-06,554,0,4480,3843,-637,638,0,26510
5563,male,2013-08-07,791,0,3723,3138,-585,584,0,12763
5563,male,2013-08-08,1747,0,4950,2998,-1952,1952,0,31739
5563,male,2013-08-09,439,0,4315,4316,1,-1,45,18449
5563,male,2013-08-10,899,0,4416,3079,-1337,1337,0,27939
5563,male,2013-08-11,2961,879,8529,6447,-2082,2083,11,32987
5563,male,2013-08-12,499,2056,5106,7271,2165,-2165,0,23284
5563,male,2013-08-13,182,0,9422,8635,-787,788,0,26256
5563,male,2013-08-14,1739,0,5741,4024,-1717,1717,0,23336
5563,male,2013-08-15,820,0,1743,900,-843,843,0,18989
5563,male,2013-08-16,1056,0,2220,1164,-1056,1056,0,14279
5563,male,2013-08-17,615,0,3992,5876,1884,-1884,0,18634
5563,male,2013-08-18,237,946,13683,12388,-1295,1295,0,33827
5563,male,2013-08-19,352,1174,2579,2906,327,-326,26,14764
5563,male,2013-08-20,322,719,2879,3793,914,-913,0,12107
5563,male,2013-08-21,1081,0,4531,3496,-1035,1035,0,23665
5563,male,2013-08-22,295,0,4484,3624,-860,860,46,29314
5563,male,2013-08-23,1260,0,8631,7371,-1260,1260,20,28981
5563,male,2013-08-24,510,0,5334,4829,-505,505,0,20523
5563,male,2013-08-25,788,1166,5226,5601,375,-375,0,18554
5563,male,2013-08-26,995,0,3489,2492,-997,997,0,20624
5563,male,2013-08-27,526,0,2635,2108,-527,527,0,17672
5563,male,2013-08-28,527,1028,5565,7241,1676,-1675,0,26856
5563,male,2013-08-29,583,0,4940,3188,-1752,1752,19,24415
5563,male,2013-08-30,1090,0,5033,3943,-1090,1090,0,14936
5563,male,2013-08-31,363,0,3035,2671,-364,363,0,9385
5563,male,2013-09-01,320,0,2844,3179,335,-335,36,13446
5563,male,2013-09-02,669,730,7540,6946,-594,594,0,26990
5563,male,2013-09-03,1778,1166,5918,5392,-526,526,0,23205
5563,male,2013-09-04,1137,0,5699,4475,-1224,1224,0,24634
5563,male,2013-09-05,1433,0,6066,5349,-717,717,0,29108
5563,male,2013-09-06,941,0,6589,5705,-884,884,0,31660
5563,male,2013-09-07,293,0,1223,934,-289,289,0,2971
5563,male,2013-09-08,1653,0,5973,4425,-1548,1548,0,35064
5563,male,2013-09-09,798,0,3577,2670,-907,907,37,24567
5563,male,2013-09-10,824,0,3621,3618,-3,2,0,24670
5563,male,2013-09-11,646,4114,6713,9360,2647,-2648,0,21708
5563,male,2013-09-12,825,0,3349,3014,-335,335,0,27259
5563,male,2013-09-13,855,0,3472,2345,-1127,1127,0,25115
5563,male,2013-09-14,1289,0,7385,5877,-1508,1508,0,39560
5563,male,2013-09-15,923,0,2557,1634,-923,923,0,16481
5563,male,2013-09-16,1093,2813,1791,3614,1823,-1823,0,7642
5563,male,2013-09-17,1596,865,4956,4122,-834,834,0,29394
5563,male,2013-09-18,734,0,5072,4339,-733,734,0,24534
5563,male,2013-09-19,791,0,3538,2899,-639,639,0,24203
5563,male,2013-09-20,352,0,3128,2624,-504,504,0,16994
5563,male,2013-09-21,821,0,3956,3135,-821,821,0,16540
5563,male,2013-09-22,1232,2637,7255,8661,1406,-1515,0,24634
5563,male,2013-09-23,676,0,2572,2560,-12,4,0,11403
5563,male,2013-09-24,324,0,7196,6663,-533,533,0,18710
5563,male,2013-09-25,1681,0,3991,1880,-2111,2110,0,20955
5563,male,2013-09-26,1471,883,7047,8441,1394,-1395,0,30985
5563,male,2013-09-27,549,1767,2324,1741,-583,583,9,10864
5563,male,2013-09-28,909,0,3080,1961,-1119,1119,25,17518
5563,male,2013-09-29,762,0,1383,943,-440,439,28,11771
5563,male,2013-09-30,147,0,10052,10655,603,-631,0,37841
5563,male,2013-10-01,0,1757,3257,3942,685,-685,0,7896
5563,male,2013-10-02,960,0,6852,5892,-960,960,0,25179
5563,male,2013-10-03,290,0,4312,4210,-102,101,0,19709
5563,male,2013-10-04,87,0,1069,795,-274,274,32,7446
5563,male,2013-10-05,1293,0,2476,1252,-1224,1224,0,9623
5563,male,2013-10-06,291,2802,4002,6441,2439,-2439,0,9409
5563,male,2013-10-07,1801,2034,7176,7580,404,-404,0,7900
5563,male,2013-10-08,1271,0,4459,3022,-1437,1436,0,8501
5563,male,2013-10-09,750,0,3294,2539,-755,755,0,8754
5563,male,2013-10-10,331,2125,2989,4783,1794,-1794,21,5122
5563,male,2013-10-11,1447,0,8162,7213,-949,948,0,31543
5563,male,2013-10-12,668,1168,6354,6644,290,-290,0,14402
5563,male,2013-10-13,1220,3633,8553,10674,2121,-2122,0,20211
5563,male,2013-10-14,1463,0,8374,7077,-1297,1297,50,26248
5563,male,2013-10-15,1909,0,10855,9793,-1062,1062,0,29398
5563,male,2013-10-16,871,2613,3904,4633,729,-729,0,16839
5563,male,2013-10-17,1276,0,3773,2496,-1277,1276,0,20136
5563,male,2013-10-18,1135,0,1945,810,-1135,1135,0,13322
5563,male,2013-10-19,321,2954,2198,4832,2634,-2633,0,9081
5563,male,2013-10-20,466,733,2014,2281,267,-267,0,7782
5563,male,2013-10-21,712,1457,2321,3066,745,-745,22,9614
5563,male,2013-10-22,1286,1463,10007,10184,177,-177,0,18547
5563,male,2013-10-24,1698,0,6387,5245,-1142,1142,0,10758
5563,male,2013-10-25,1611,0,15523,14082,-1441,1441,0,30726
5563,male,2013-10-26,615,1757,4861,5277,416,-416,0,15695
5563,male,2013-10-27,2196,0,17193,14997,-2196,2196,0,37398
5563,male,2013-10-28,937,0,4710,3773,-937,937,0,19266
5563,male,2013-10-29,1400,0,5362,5090,-272,272,0,13014
5563,male,2013-10-30,1704,0,12072,10168,-1904,1904,0,29652
5563,male,2013-10-31,759,0,5473,5543,70,-71,0,21743
5563,male,2013-11-01,934,5776,4045,7130,3085,-3085,42,10983
5563,male,2013-11-02,2349,0,7286,4949,-2337,2337,0,18451
5563,male,2013-11-03,1088,1765,3547,4215,668,-668,0,19064
5563,male,2013-11-04,1118,0,4604,3483,-1121,1121,33,15600
5563,male,2013-11-05,851,0,2526,1674,-852,851,0,10133
5563,male,2013-11-06,411,1031,3309,3929,620,-620,0,14287
5563,male,2013-11-07,1062,0,1497,605,-892,892,15,8917
5563,male,2013-11-08,384,2067,2923,4436,1513,-1513,0,8366
5563,male,2013-11-09,938,1096,5387,5546,159,-159,0,13798
5563,male,2013-11-10,794,0,5656,4862,-794,794,0,19619
5563,male,2013-11-11,676,1472,1827,2623,796,-796,0,8021
5563,male,2013-11-12,881,2938,8935,10993,2058,-2058,0,23294
5563,male,2013-11-13,940,0,1697,758,-939,940,49,12795
5563,male,2013-11-14,293,0,563,270,-293,293,0,2695
5563,male,2013-11-15,1030,2310,2751,4031,1280,-1280,49,11752
5563,male,2013-11-16,1797,0,4016,2218,-1798,1797,0,21858
5563,male,2013-11-17,2312,0,5565,3253,-2312,2311,0,21456
5563,male,2013-11-18,1741,0,4001,2496,-1505,1505,0,15941
5563,male,2013-11-19,2773,1031,10811,8833,-1978,1978,0,27223
5563,male,2013-11-20,559,2066,4481,5988,1507,-1506,0,7179
5563,male,2013-11-21,1118,619,3640,4182,542,-543,33,12238
5563,male,2013-11-22,974,3947,5524,7882,2358,-2359,0,17676
5563,male,2013-11-23,800,0,4917,4271,-646,646,0,14686
5563,male,2013-11-24,503,1170,4777,4857,80,-80,0,11081
5563,male,2013-11-25,1510,592,4788,3875,-913,913,0,21919
5563,male,2013-11-26,385,0,1089,701,-388,388,0,4473
5563,male,2013-11-27,1814,1258,5758,5201,-557,557,0,22270
5563,male,2013-11-28,596,891,3314,3609,295,-295,0,12078
5563,male,2013-11-29,448,0,582,134,-448,448,0,8434
5563,male,2013-11-30,238,0,572,634,62,-63,0,4254
5563,male,2013-12-01,1221,2386,7143,8412,1269,-1269,0,16247
5563,male,2013-12-02,1072,0,2532,1054,-1478,1477,0,11005
5563,male,2013-12-03,624,0,2433,1808,-625,624,25,10238
5563,male,2013-12-04,744,0,3641,2902,-739,740,0,14945
5563,male,2013-12-05,984,0,2837,1848,-989,988,0,13117
5563,male,2013-12-06,1788,0,3347,1559,-1788,1788,25,10416
5563,male,2013-12-07,1496,0,5855,4358,-1497,1496,0,21309
5563,male,2013-12-08,150,0,464,314,-150,150,0,4488
5563,male,2013-12-09,688,0,1155,468,-687,687,0,6202
5563,male,2013-12-10,417,0,691,274,-417,417,0,6110
5563,male,2013-12-11,835,1488,4738,5391,653,-653,0,11601
5563,male,2013-12-12,1232,0,4347,3115,-1232,1232,0,16205
5563,male,2013-12-13,1623,1053,9211,8640,-571,571,0,15678
5563,male,2013-12-14,1473,601,6445,5574,-871,872,43,15252
5563,male,2013-12-15,421,0,1159,738,-421,421,0,6560
5563,male,2013-12-16,1324,1501,3690,3873,183,-182,0,14648
5563,male,2013-12-17,813,0,6380,5604,-776,775,0,17186
5563,male,2013-12-18,150,0,987,795,-192,192,0,5249
5563,male,2013-12-19,150,0,2460,2663,203,-203,9,6752
5563,male,2013-12-20,300,1802,845,1994,1149,-1149,7,3223
5563,male,2013-12-21,211,0,374,165,-209,209,0,2422
5563,male,2013-12-22,151,0,166,13,-153,152,0,2070
5563,male,2013-12-23,814,0,1246,431,-815,814,19,8250
5563,male,2013-12-24,1382,0,6907,5525,-1382,1382,0,23705
5563,male,2013-12-25,2137,0,6390,4253,-2137,2137,28,23568
5563,male,2013-12-26,512,0,1779,1267,-512,512,0,7970
5563,male,2013-12-28,933,0,8699,9581,882,-882,34,25507
5563,male,2013-12-29,3467,1686,8294,4698,-3596,3596,0,31289
5563,male,2013-12-30,753,1210,3272,3729,457,-457,0,9268
5563,male,2013-12-31,810,0,1374,565,-809,810,0,7117
5565,male,2013-05-04,353,0,682,329,-353,353,0,3774
5566,female,2013-02-05,995,3921,29828,32758,2930,-2931,29,24799
5566,female,2013-02-06,1511,3350,8890,10724,1834,-1835,0,7080
5566,female,2013-02-07,1202,1804,11228,11830,602,-602,0,8921
5566,female,2013-02-08,3739,1786,33465,31514,-1951,1951,6,20675
5566,female,2013-02-09,1494,0,7938,6442,-1496,1496,0,12502
5566,female,2013-02-10,0,0,0,0,0,0,0,1943
5566,female,2013-02-11,374,0,1155,781,-374,373,0,6860
5566,female,2013-02-12,1257,599,9090,8432,-658,658,0,12330
5566,female,2013-02-14,301,0,511,208,-303,302,0,2234
5566,female,2013-02-15,778,600,38741,38562,-179,179,42,25784
5566,female,2013-02-17,645,607,6582,6545,-37,37,0,11251
5566,female,2013-02-18,0,0,0,0,0,-2,0,3072
5566,female,2013-02-19,0,0,0,0,0,0,0,1839
5566,female,2013-02-20,416,0,1167,751,-416,412,0,6521
5566,female,2013-02-21,1041,0,7585,6541,-1044,1044,0,21198
5566,female,2013-02-22,799,0,7678,7469,-209,209,0,11859
5566,female,2013-02-23,593,0,5751,4564,-1187,1187,0,9481
5566,female,2013-02-24,0,0,0,0,0,0,0,1910
5566,female,2013-02-25,0,0,0,0,0,-3,0,5853
5566,female,2013-02-26,0,0,0,0,0,0,0,7533
5566,female,2013-02-27,0,0,0,0,0,-2,0,3851
5566,female,2013-02-28,417,0,1572,1219,-353,352,0,5206
5566,female,2013-03-01,419,75,1121,766,-355,355,0,12624
5566,female,2013-03-02,417,637,8020,8814,794,-794,0,16811
5566,female,2013-03-03,417,2985,6285,8219,1934,-1934,0,17594
5566,female,2013-03-04,418,0,1663,1308,-355,355,0,5115
5566,female,2013-03-05,415,0,2803,2453,-350,305,0,10032
5566,female,2013-03-06,328,148,1515,1161,-354,354,0,7987
5566,female,2013-03-07,418,0,5543,5189,-354,353,0,12712
5566,female,2013-03-08,415,124,831,475,-356,351,0,4554
5566,female,2013-03-09,415,105,2629,2315,-314,315,0,4656
5566,female,2013-03-10,207,0,0,0,0,0,8,3903
5566,female,2013-03-11,416,506,2157,2041,-116,110,0,9280
5566,female,2013-03-12,417,72,797,445,-352,352,0,2976
5566,female,2013-03-13,416,0,535,182,-353,353,25,2483
5566,female,2013-03-14,418,78,3468,3124,-344,343,0,3315
5566,female,2013-03-15,418,62,926,570,-356,356,0,2420
5566,female,2013-03-16,420,64,6855,6499,-356,356,0,9926
5566,female,2013-03-17,420,1200,5475,6198,723,-724,0,9584
5566,female,2013-03-18,421,0,3290,2934,-356,330,30,6407
5566,female,2013-03-19,360,0,2761,2414,-347,347,0,3071
5566,female,2013-03-20,210,0,1375,1059,-316,316,0,4529
5566,female,2013-03-21,271,481,1432,1640,208,-208,0,5862
5566,female,2013-03-22,421,0,1362,1001,-361,361,0,6555
5566,female,2013-03-23,359,66,889,537,-352,352,0,3033
5566,female,2013-03-24,0,0,0,0,0,-24,14,4023
5566,female,2013-03-25,0,0,43,19,-24,18,7,7745
5566,female,2013-03-26,0,0,0,0,0,0,0,3765
5566,female,2013-03-27,272,0,524,246,-278,278,0,4163
5566,female,2013-03-28,271,0,531,260,-271,270,0,5966
5566,female,2013-03-29,271,0,1408,1136,-272,266,0,4760
5566,female,2013-03-30,271,616,902,1241,339,-339,0,2283
5566,female,2013-03-31,271,1214,2895,3838,943,-943,31,4578
5566,female,2013-04-01,271,614,558,901,343,-343,0,3977
5566,female,2013-04-02,272,0,468,197,-271,271,0,2166
5566,female,2013-04-03,271,0,1025,754,-271,271,0,2546
5566,female,2013-04-04,272,0,4111,3842,-269,269,0,4160
5566,female,2013-04-05,271,0,1715,1442,-273,273,0,4500
5566,female,2013-04-06,271,0,560,289,-271,271,0,2220
5566,female,2013-04-07,271,0,526,259,-267,268,0,2259
5566,female,2013-04-09,271,915,120,761,641,-640,0,4155
5566,female,2013-04-10,271,0,697,429,-268,268,0,2444
5566,female,2013-04-11,271,0,557,285,-272,272,0,3816
5566,female,2013-04-12,270,0,1780,1510,-270,270,45,2810
5566,female,2013-04-13,269,0,490,221,-269,270,36,2175
5566,female,2013-04-14,269,0,1295,1026,-269,269,0,2723
5566,female,2013-04-15,270,0,1958,1688,-270,269,0,4687
5566,female,2013-04-16,270,0,885,616,-269,269,0,4515
5566,female,2013-04-17,270,0,1254,982,-272,272,0,2740
5566,female,2013-04-18,271,0,695,423,-272,273,0,2514
5566,female,2013-04-21,0,0,6,0,-6,-2,0,1920
5566,female,2013-04-22,0,0,0,0,0,-10,0,2010
5566,female,2013-04-24,0,0,0,0,0,-1,13,1967
5566,female,2013-04-25,269,0,2219,1938,-281,281,0,3548
5566,female,2013-04-26,237,0,481,202,-279,238,19,3319
5566,female,2013-04-27,267,1190,2995,3917,922,-922,0,3557
5566,female,2013-04-28,266,0,806,543,-263,263,0,4179
5566,female,2013-05-01,0,0,0,0,0,0,0,1884
5566,female,2013-05-02,206,0,820,541,-279,208,0,2524
5566,female,2013-05-03,0,0,0,0,0,-7,0,1975
5566,female,2013-05-04,264,592,779,1098,319,-319,0,2622
5566,female,2013-05-06,0,0,0,0,0,0,0,1899
5566,female,2013-05-11,261,590,1852,2180,328,-329,33,2854
5566,female,2013-05-12,261,885,2483,3106,623,-623,0,3422
5566,female,2013-05-24,263,0,1625,1365,-260,260,24,2987
5566,female,2013-05-25,264,0,1079,816,-263,263,0,2288
5566,female,2013-08-23,190,0,530,335,-195,195,0,2426
5566,female,2013-08-24,204,0,4120,3916,-204,204,0,4283
5566,female,2013-08-28,190,0,1260,1070,-190,190,0,2591
5566,female,2013-08-29,190,0,0,0,0,0,0,1976
5566,female,2013-09-02,0,0,505,315,-190,190,0,2305
5566,female,2013-09-03,189,592,1647,2050,403,-403,0,3232
5566,female,2013-09-04,190,0,271,83,-188,188,0,2117
5566,female,2013-09-08,190,0,416,226,-190,190,0,2171
5566,female,2013-09-12,192,1186,1724,2717,993,-993,0,3084
5566,female,2013-09-13,192,0,540,348,-192,192,0,2393
5566,female,2013-09-14,190,299,894,1002,108,-108,31,2360
5566,female,2013-09-15,190,0,622,432,-190,190,0,2324
5566,female,2013-09-16,192,0,365,174,-191,192,0,2095
5566,female,2013-09-21,147,0,344,197,-147,147,0,2272
5566,female,2013-09-22,147,0,1300,1153,-147,147,0,3048
5566,female,2013-09-25,147,0,804,656,-148,147,8,2730
5566,female,2013-09-26,147,0,449,303,-146,146,5,4193
5566,female,2013-09-27,0,0,0,0,0,0,0,1846
5566,female,2013-09-28,0,0,0,0,0,0,0,1860
5566,female,2013-10-04,145,0,250,104,-146,146,0,2155
5566,female,2013-10-05,145,0,452,307,-145,145,24,2247
5566,female,2013-10-06,0,0,0,0,0,0,26,1837
5566,female,2013-11-10,147,1177,5026,6055,1029,-1030,0,3795
5566,female,2013-11-11,147,0,10792,10648,-144,145,0,6108
5566,female,2013-11-12,147,0,272,123,-149,148,0,2125
5566,female,2013-11-15,0,0,0,0,0,0,0,1824
5566,female,2013-11-16,0,0,0,0,0,0,0,1881
5566,female,2013-11-23,148,0,304,155,-149,148,0,2193
5566,female,2013-11-25,148,0,278,130,-148,147,19,2107
5566,female,2013-11-26,148,0,328,181,-147,148,0,2119
5566,female,2013-11-27,0,0,0,0,0,0,0,1888
5566,female,2013-11-28,0,0,0,0,0,0,9,1882
5566,female,2013-12-05,149,0,1480,1330,-150,149,0,2726
5566,female,2013-12-06,149,0,5619,5469,-150,150,0,4262
5566,female,2013-12-07,0,0,0,0,0,0,0,1904
5566,female,2013-12-11,149,0,5604,5455,-149,149,0,6055
5566,female,2013-12-15,150,0,200,49,-151,151,0,2039
5566,female,2013-12-20,150,0,319,169,-150,150,0,2113
5566,female,2013-12-21,151,0,637,488,-149,148,0,2290
5566,female,2013-12-22,0,0,0,0,0,0,0,1848
5567,male,2013-03-08,178,0,199,21,-178,174,0,2671
5570,male,2013-08-20,236,0,1255,1020,-235,236,0,5973
5571,female,2013-02-21,595,0,1056,461,-595,595,0,3192
5571,female,2013-02-26,0,0,0,0,0,0,0,3641
5571,female,2013-03-05,0,0,0,0,0,0,0,2563
5573,female,2013-10-30,29,0,41,14,-27,27,0,2107
5574,female,2013-05-19,350,0,2042,1697,-345,345,30,6339
5574,female,2013-05-21,349,0,1711,1651,-60,61,0,7287
5574,female,2013-05-22,408,0,749,471,-278,279,18,3178
5574,female,2013-05-24,146,0,5259,5572,313,-343,30,13480
5574,female,2013-05-25,1439,3404,5885,6965,1080,-1167,0,18551
5575,male,2013-05-20,29,0,31,0,-31,29,0,2381
5576,male,2013-03-09,89,0,122,33,-89,89,0,2244
5579,male,2013-08-14,44,0,329,289,-40,40,4,3877
5579,male,2013-08-17,0,0,4,0,-4,4,0,1909
5580,male,2013-09-10,1767,0,3174,1428,-1746,1746,17,3905
5580,male,2013-10-05,0,0,25,5,-20,18,16,3409
5580,male,2013-11-22,0,0,0,0,0,0,9,1931
5580,male,2013-12-19,60,0,66,6,-60,60,0,3815
5580,male,2013-12-21,0,0,0,0,0,0,0,1842
5580,male,2013-12-27,0,0,0,0,0,0,0,1836
5581,male,2013-03-19,300,0,2583,2285,-298,289,0,17633
5581,male,2013-03-21,0,0,0,0,0,0,0,2425
5581,male,2013-03-25,0,0,4,2,-2,2,0,2079
5581,male,2013-11-04,177,0,802,891,89,-118,0,4978
5581,male,2013-11-05,352,1174,3117,3976,859,-830,0,38555
5581,male,2013-11-06,176,0,2987,2509,-478,478,0,18959
5581,male,2013-11-07,531,0,2698,2167,-531,531,0,19052
5581,male,2013-11-08,177,0,1521,1574,53,-53,0,11779
5581,male,2013-11-10,0,1470,190,1696,1506,-1506,0,4930
