frequency,recency,T,monetary_value,prob_alive,purchase_next_4_weeks
1.0,1.0,2.0,14653.0,0.7700577622420821,1.1120945486252347
1.0,14.0,19.0,6052.0,0.7837006294415829,0.2135658968239216
31.0,42.0,50.0,5833.612903225807,0.28899717805460795,0.6952352868802654
4.0,17.0,28.0,6299.25,0.6227937367241957,0.36626054861257895
3.0,43.0,43.0,884.0,0.9130368061959211,0.2778066467852278
1.0,2.0,7.0,31114.0,0.6036122709686881,0.3838513545269039
0.0,0.0,25.0,0.0,1.0,0.06434158851478464
26.0,34.0,35.0,17350.384615384617,0.9707171639881453,2.754974181975655
6.0,15.0,15.0,7007.666666666667,0.9477455693507038,1.420489167835131
10.0,12.0,46.0,12180.8,5.7074269027058866e-05,4.939421507816591e-05
0.0,0.0,12.0,0.0,1.0,0.12438505213273382
0.0,0.0,3.0,0.0,1.0,0.35352312773196665
0.0,0.0,3.0,0.0,1.0,0.35352312773196665
12.0,29.0,30.0,12399.416666666666,0.9572253395451922,1.477314656023699
1.0,21.0,27.0,1657.0,0.7939831530821235,0.15673717449471294
0.0,0.0,2.0,0.0,1.0,0.4454770440154365
0.0,0.0,45.0,0.0,1.0,0.03693121064957513
20.0,23.0,23.0,55046.05,0.981745564223618,3.1793060651563634
5.0,5.0,6.0,6765.4,0.8777607374441261,2.3484488886063257
2.0,7.0,9.0,2190.0,0.8264142725367202,0.7264701637476403
1.0,1.0,5.0,2183.0,0.5805409933671096,0.4751834806026707
6.0,21.0,22.0,6453.833333333333,0.9320390789970192,0.9919585331232444
18.0,40.0,40.0,4154.777777777777,0.9798749004845705,1.7101990863785872
0.0,0.0,27.0,0.0,1.0,0.059895410693060716
0.0,0.0,9.0,0.0,1.0,0.1585746485314385
1.0,1.0,2.0,355.0,0.7700577622420821,1.1120945486252347
2.0,2.0,38.0,6589.5,0.021635354028457978,0.005251413796649591
10.0,10.0,42.0,6608.7,2.688487090984624e-05,2.5372421121858587e-05
2.0,6.0,30.0,7308.5,0.19562882575507123,0.059321873152481074
2.0,2.0,3.0,9978.5,0.8123069981667995,1.5720007554862083
1.0,3.0,40.0,2065.0,0.18370882238187275,0.025050346416929298
9.0,11.0,11.0,54885.444444444445,0.9626519348150782,2.7554667426029615
0.0,0.0,33.0,0.0,1.0,0.04961154231322009
0.0,0.0,18.0,0.0,1.0,0.08693191160466854
2.0,2.0,45.0,1045.0,0.01465214522299389,0.0030277959939247895
0.0,0.0,5.0,0.0,1.0,0.2505729111618946
1.0,1.0,11.0,1957.0,0.35198472198415753,0.15489705589161953
0.0,0.0,13.0,0.0,1.0,0.11604904372844141
2.0,6.0,47.0,1197.5,0.07845201743727394,0.015551324192114592
2.0,39.0,50.0,2160.0,0.8159407289712708,0.15242775533476988
1.0,6.0,11.0,3128.0,0.7225101900945771,0.3179532925931413
0.0,0.0,5.0,0.0,1.0,0.2505729111618946
4.0,9.0,21.0,29480.5,0.3087318752664582,0.23650774295220733
11.0,34.0,45.0,5464.090909090909,0.5854246523537293,0.5669103415399116
0.0,0.0,2.0,0.0,1.0,0.4454770440154365
3.0,12.0,37.0,13887.666666666666,0.22379998505229817,0.0785375500441867
9.0,13.0,14.0,17919.777777777777,0.9322083910384794,2.1725267754973374
4.0,6.0,17.0,5795.0,0.19349759744634426,0.17924004778454086
0.0,0.0,4.0,0.0,1.0,0.2932193813172694
1.0,1.0,10.0,771.0,0.37965949943851723,0.18100180871161062
2.0,2.0,6.0,37080.5,0.5563311420829729,0.6719782926159272
2.0,2.0,9.0,4804.0,0.356478990770268,0.3133674712593534
17.0,18.0,22.0,51555.35294117647,0.6415170304519332,1.8461128340312283
1.0,3.0,8.0,17366.0,0.6501953624415168,0.37204232088719824
8.0,28.0,31.0,16277.75,0.9112625783721603,0.9257951074904852
1.0,2.0,7.0,2004.0,0.6036122709686881,0.3838513545269039
0.0,0.0,39.0,0.0,1.0,0.04234221869214443
20.0,28.0,31.0,70524.6,0.8815535002579044,2.167293851251482
0.0,0.0,1.0,0.0,1.0,0.6034997355386784
3.0,10.0,44.0,4421.666666666667,0.08575291140198214,0.025526100731849813
1.0,1.0,44.0,7139.0,0.07865219455325549,0.0097932031985741
0.0,0.0,8.0,0.0,1.0,0.17458233353265432
0.0,0.0,44.0,0.0,1.0,0.037734899621191226
1.0,5.0,10.0,3569.0,0.7051046997333478,0.3361570727758411
0.0,0.0,0.0,0.0,1.0,0.9427904490460707
3.0,16.0,16.0,2056.0,0.9130368061959211,0.6919945724631005
4.0,20.0,22.0,4127.75,0.8979281235980878,0.6593580397991415
0.0,0.0,5.0,0.0,1.0,0.2505729111618946
0.0,0.0,40.0,0.0,1.0,0.04133287676168719
37.0,46.0,48.0,27942.45945945946,0.9540048878309126,2.8416746868100784
5.0,5.0,5.0,4710.0,0.9397268227957682,2.8706144292137834
1.0,3.0,4.0,2763.0,0.8023744664269388,0.7671721069960125
2.0,8.0,9.0,7158.0,0.861820559803231,0.7575945188840107
0.0,0.0,12.0,0.0,1.0,0.12438505213273382
0.0,0.0,29.0,0.0,1.0,0.056024200065206364
0.0,0.0,6.0,0.0,1.0,0.21879771053871672
3.0,3.0,33.0,5239.666666666667,0.009668690578667193,0.0037794385924947715
0.0,0.0,25.0,0.0,1.0,0.06434158851478464
9.0,43.0,44.0,25550.777777777777,0.9543427789224463,0.779181128513005
1.0,29.0,34.0,3266.0,0.8130912635991175,0.12933023569971466
0.0,0.0,5.0,0.0,1.0,0.2505729111618946
0.0,0.0,1.0,0.0,1.0,0.6034997355386784
1.0,18.0,32.0,1912.0,0.7135284968196866,0.12016242207023708
8.0,12.0,20.0,6891.375,0.3154878408662417,0.47950551423578824
14.0,35.0,40.0,7023.142857142857,0.8579971743375341,1.1728031909864343
0.0,0.0,34.0,0.0,1.0,0.04823143234657768
4.0,4.0,28.0,10152.5,0.007651237120139743,0.004499637905684866
6.0,6.0,7.0,69333.16666666667,0.890391335630334,2.5065082855820493
5.0,14.0,47.0,9884.8,0.030867493286108678,0.013641419063647112
1.0,1.0,1.0,13582.0,0.8439233265699577,1.642308784064462
0.0,0.0,27.0,0.0,1.0,0.059895410693060716
0.0,0.0,10.0,0.0,1.0,0.14526118704028093
1.0,5.0,10.0,3962.0,0.7051046997333478,0.3361570727758411
8.0,15.0,42.0,5575.625,0.006537048329040265,0.004988115057763924
7.0,25.0,28.0,4690.857142857143,0.9031457041371848,0.889372561214091
0.0,0.0,1.0,0.0,1.0,0.6034997355386784
1.0,26.0,31.0,6686.0,0.8097508221404988,0.1404945287048389
0.0,0.0,38.0,0.0,1.0,0.04340210136251174
4.0,5.0,5.0,7654.0,0.9288009076221616,2.3197683788591608
0.0,0.0,49.0,0.0,1.0,0.03403196538649042
9.0,15.0,17.0,8123.111111111111,0.8976477230483134,1.7644135177450162
1.0,1.0,19.0,15506.0,0.21105001957584624,0.057513143427660805
1.0,2.0,22.0,24585.0,0.26208846520385426,0.06250309498945347
20.0,21.0,21.0,45453.2,0.981745564223618,3.4532787465498544
3.0,3.0,14.0,10533.666666666666,0.13189150767345967,0.11238660959620804
3.0,30.0,32.0,731.3333333333334,0.8947361596087628,0.3599981325000538
0.0,0.0,1.0,0.0,1.0,0.6034997355386784
2.0,2.0,44.0,7661.0,0.01543556101049018,0.003258882892683961
0.0,0.0,7.0,0.0,1.0,0.19419697952002046
0.0,0.0,1.0,0.0,1.0,0.6034997355386784
23.0,26.0,39.0,44384.0,0.007045635444377902,0.016008525333085742
10.0,22.0,23.0,6325.1,0.9482983252879988,1.569827951533305
0.0,0.0,40.0,0.0,1.0,0.04133287676168719
6.0,28.0,32.0,6634.333333333333,0.8889858961352796,0.6691812791814306
18.0,42.0,52.0,4582.444444444444,0.5181833352282745,0.7042855543398251
0.0,0.0,28.0,0.0,1.0,0.057895140538553574
0.0,0.0,0.0,0.0,1.0,0.9427904490460707
8.0,45.0,46.0,7762.25,0.9510161391879663,0.6654487677756646
0.0,0.0,9.0,0.0,1.0,0.1585746485314385
12.0,12.0,13.0,11194.5,0.9322475912565988,3.049784566934501
3.0,15.0,39.0,20183.0,0.32533267370793434,0.10861573997183771
7.0,10.0,28.0,22974.714285714286,0.018606079923355206,0.018322333683021046
6.0,8.0,48.0,16855.833333333332,0.000447765172405144,0.00022957224065549745
1.0,34.0,42.0,1856.0,0.8016313609050345,0.10434582649599271
0.0,0.0,5.0,0.0,1.0,0.2505729111618946
0.0,0.0,49.0,0.0,1.0,0.03403196538649042
6.0,11.0,11.0,9300.666666666666,0.9477455693507038,1.8533496930294795
0.0,0.0,12.0,0.0,1.0,0.12438505213273382
2.0,29.0,44.0,3144.5,0.7503912004279786,0.1584287765267083
18.0,24.0,25.0,6872.055555555556,0.9599570412477331,2.5986849052822274
0.0,0.0,1.0,0.0,1.0,0.6034997355386784
12.0,21.0,25.0,9902.25,0.8139876216040826,1.487175540316887
4.0,13.0,21.0,13346.25,0.6508187404693226,0.49856747459766027
2.0,16.0,30.0,1908.0,0.6557445732060354,0.19884593306744758
1.0,8.0,18.0,5630.0,0.6588914929469643,0.18852234809501142
0.0,0.0,24.0,0.0,1.0,0.06682188295403473
4.0,11.0,15.0,4578.0,0.7923657758520668,0.8197609196760625
0.0,0.0,5.0,0.0,1.0,0.2505729111618946
1.0,6.0,21.0,4924.0,0.5288029498326372,0.13158613585771417
0.0,0.0,4.0,0.0,1.0,0.2932193813172694
1.0,1.0,2.0,19100.0,0.7700577622420821,1.1120945486252347
0.0,0.0,48.0,0.0,1.0,0.03471324090023757
0.0,0.0,1.0,0.0,1.0,0.6034997355386784
0.0,0.0,45.0,0.0,1.0,0.03693121064957513
0.0,0.0,3.0,0.0,1.0,0.35352312773196665
1.0,24.0,46.0,3415.0,0.68922188498433,0.08224453220110764
1.0,1.0,37.0,5179.0,0.09784219144046863,0.014366853294492662
3.0,3.0,8.0,82893.66666666667,0.44861855797592304,0.6100550413561705
0.0,0.0,36.0,0.0,1.0,0.04568947737595556
0.0,0.0,43.0,0.0,1.0,0.03857435229142854
0.0,0.0,9.0,0.0,1.0,0.1585746485314385
0.0,0.0,30.0,0.0,1.0,0.05427043530219012
3.0,35.0,44.0,11852.666666666666,0.8313053380655773,0.24745496626830432
4.0,4.0,44.0,32265.5,0.0011289849238814008,0.0004337257586146281
1.0,1.0,31.0,14234.0,0.12145758498360709,0.021073305136995617
0.0,0.0,45.0,0.0,1.0,0.03693121064957513
9.0,13.0,14.0,14793.222222222223,0.9322083910384794,2.1725267754973374
0.0,0.0,1.0,0.0,1.0,0.6034997355386784
0.0,0.0,51.0,0.0,1.0,0.032746617524099464
0.0,0.0,4.0,0.0,1.0,0.2932193813172694
7.0,12.0,12.0,6172.428571428572,0.9538812148660771,2.001313334307633
0.0,0.0,22.0,0.0,1.0,0.07240442561424894
31.0,38.0,39.0,14481.870967741936,0.973881282332381,2.967648292112407
43.0,44.0,44.0,92617.76744186046,0.9911769370133213,3.7216568653383577
0.0,0.0,5.0,0.0,1.0,0.2505729111618946
0.0,0.0,0.0,0.0,1.0,0.9427904490460707
1.0,2.0,43.0,3933.0,0.1245663325770248,0.015854433643698915
4.0,5.0,5.0,5319.25,0.9288009076221616,2.3197683788591608
1.0,3.0,8.0,4261.0,0.6501953624415168,0.37204232088719824
0.0,0.0,14.0,0.0,1.0,0.10876141351751954
0.0,0.0,46.0,0.0,1.0,0.0361610472236184
0.0,0.0,1.0,0.0,1.0,0.6034997355386784
24.0,25.0,44.0,47650.0,0.00011833171332678753,0.0002500162765866769
8.0,19.0,39.0,3193.0,0.06960807101327748,0.056982813744526205
15.0,40.0,46.0,8600.2,0.8363988323090358,1.0703211691435137
0.0,0.0,38.0,0.0,1.0,0.04340210136251174
0.0,0.0,49.0,0.0,1.0,0.03403196538649042
9.0,36.0,40.0,13010.444444444445,0.9083608692706665,0.8119342339564025
30.0,35.0,35.0,19836.366666666665,0.9875375831236168,3.2265239081805723
1.0,4.0,7.0,3144.0,0.7437409020203715,0.47296247340934233
2.0,19.0,45.0,3464.0,0.5204233534986791,0.10754300622105302
0.0,0.0,31.0,0.0,1.0,0.05262316936346398
1.0,2.0,17.0,2036.0,0.33347247957560844,0.10042994548532021
2.0,7.0,45.0,25040.5,0.11331643048607598,0.02341630041539348
2.0,2.0,2.0,59266.0,0.8883069995531403,2.1550345616965196
1.0,1.0,38.0,2068.0,0.09464664994780933,0.013550543870838939
4.0,45.0,51.0,6501.5,0.8839697496159272,0.29487259014566347
0.0,0.0,39.0,0.0,1.0,0.04234221869214443
2.0,35.0,40.0,1219.0,0.8533724638438608,0.1972918752042556
35.0,49.0,49.0,78760.37142857142,0.9892439905612634,2.7348470600148627
0.0,0.0,25.0,0.0,1.0,0.06434158851478464
0.0,0.0,5.0,0.0,1.0,0.2505729111618946
2.0,2.0,33.0,3559.5,0.029818018666592932,0.008268822424039708
13.0,35.0,50.0,5633.307692307692,0.2611064958464793,0.2685900143923095
0.0,0.0,44.0,0.0,1.0,0.037734899621191226
0.0,0.0,17.0,0.0,1.0,0.09152362645688207
1.0,14.0,37.0,2508.0,0.5949671122873489,0.0873631824005203
15.0,21.0,22.0,27241.666666666668,0.9545347994809947,2.4322308048718484
1.0,35.0,44.0,1928.0,0.7976888265940025,0.09932245136246946
3.0,4.0,52.0,94743.33333333333,0.004283948546554749,0.001086735626869023
2.0,3.0,23.0,3624.5,0.11491608997621888,0.04457217258155896
2.0,7.0,27.0,1994.5,0.2959582070988665,0.09900258557127703
7.0,26.0,39.0,6590.0,0.5382781266544094,0.3884750934215336
1.0,4.0,10.0,2487.0,0.6531801807075517,0.31140217562708283
9.0,16.0,21.0,28883.555555555555,0.7070357399017948,1.1498271761244734
5.0,12.0,13.0,5973.2,0.9136456335425722,1.3104338274147236
0.0,0.0,18.0,0.0,1.0,0.08693191160466854
12.0,47.0,51.0,14582.5,0.9258066468563347,0.8649466198928741
3.0,5.0,42.0,10508.0,0.015265980089268107,0.004750192500456913
1.0,14.0,22.0,2363.0,0.7487116255193941,0.17855342780212752
1.0,1.0,29.0,8062.0,0.13150620994382417,0.02428712728605192
3.0,21.0,43.0,3702.6666666666665,0.5028012620215896,0.1529856536491316
0.0,0.0,27.0,0.0,1.0,0.059895410693060716
6.0,17.0,17.0,10551.333333333334,0.9477455693507038,1.2720528297299196
2.0,4.0,8.0,2705.5,0.6785803003672061,0.6559881350985889
0.0,0.0,21.0,0.0,1.0,0.07556096002898345
10.0,34.0,43.0,8655.1,0.7285490496166193,0.6723542169874751
6.0,15.0,17.0,5298.833333333333,0.8968535733406813,1.203746198046583
0.0,0.0,0.0,0.0,1.0,0.9427904490460707
5.0,18.0,27.0,31258.6,0.6651857495379747,0.49559845542736947
0.0,0.0,26.0,0.0,1.0,0.062038906268893385
5.0,33.0,34.0,6107.2,0.9303148581711621,0.5589354564104229
5.0,5.0,5.0,32056.2,0.9397268227957682,2.8706144292137834
9.0,23.0,29.0,11820.666666666666,0.7657522178285323,0.9258236059465089
5.0,5.0,5.0,7999.0,0.9397268227957682,2.8706144292137834
0.0,0.0,30.0,0.0,1.0,0.05427043530219012
0.0,0.0,3.0,0.0,1.0,0.35352312773196665
1.0,1.0,47.0,2035.0,0.07227222619048375,0.008448368891837216
0.0,0.0,48.0,0.0,1.0,0.03471324090023757
0.0,0.0,35.0,0.0,1.0,0.046926047464446556
9.0,15.0,16.0,4117.0,0.9367305189094814,1.9426066654243308
33.0,46.0,48.0,13399.757575757576,0.9563196195439274,2.5443009626565027
0.0,0.0,48.0,0.0,1.0,0.03471324090023757
0.0,0.0,7.0,0.0,1.0,0.19419697952002046
0.0,0.0,23.0,0.0,1.0,0.06950117428688879
0.0,0.0,2.0,0.0,1.0,0.4454770440154365
0.0,0.0,1.0,0.0,1.0,0.6034997355386784
0.0,0.0,5.0,0.0,1.0,0.2505729111618946
0.0,0.0,23.0,0.0,1.0,0.06950117428688879
2.0,2.0,3.0,32851.0,0.8123069981667995,1.5720007554862083
0.0,0.0,9.0,0.0,1.0,0.1585746485314385
7.0,18.0,18.0,10084.714285714286,0.9538812148660771,1.4051764173629808
0.0,0.0,1.0,0.0,1.0,0.6034997355386784
2.0,8.0,17.0,2417.0,0.6116249019053974,0.31186229823365014
8.0,46.0,52.0,4314.75,0.8949770552777253,0.5569100819706365
11.0,16.0,44.0,42290.36363636364,0.0005599422157030259,0.0005539671447225139
1.0,1.0,32.0,1966.0,0.11690022151011871,0.019686689206966416
0.0,0.0,2.0,0.0,1.0,0.4454770440154365
21.0,28.0,28.0,18137.714285714286,0.9825562767503341,2.7852073218962943
4.0,36.0,39.0,2614.75,0.9026813118106461,0.3889247552643004
0.0,0.0,28.0,0.0,1.0,0.057895140538553574
4.0,25.0,51.0,10082.0,0.38674647222020214,0.1290099961484181
3.0,3.0,4.0,10483.666666666666,0.8409159927781817,1.9024729784137322
0.0,0.0,15.0,0.0,1.0,0.10233590644429767
5.0,26.0,27.0,11121.0,0.9277590466911387,0.691229406024201
0.0,0.0,24.0,0.0,1.0,0.06682188295403473
1.0,3.0,13.0,11692.0,0.5036873741663175,0.19210932694113642
17.0,37.0,40.0,16363.64705882353,0.925826346213095,1.5282815438003197
0.0,0.0,0.0,0.0,1.0,0.9427904490460707
2.0,13.0,49.0,3657.5,0.2767386261664042,0.05270993596088235
0.0,0.0,17.0,0.0,1.0,0.09152362645688207
0.0,0.0,43.0,0.0,1.0,0.03857435229142854
9.0,14.0,47.0,3391.3333333333335,0.0005509323550015214,0.0004223876040971875
2.0,2.0,2.0,11406.5,0.8883069995531403,2.1550345616965196
6.0,6.0,16.0,63359.333333333336,0.07287603679195559,0.10320514706058778
10.0,11.0,11.0,38221.3,0.9658949302134833,3.056613277322927
1.0,19.0,43.0,2308.0,0.6404606675958066,0.08151593569247993
0.0,0.0,10.0,0.0,1.0,0.14526118704028093
25.0,36.0,36.0,21064.0,0.985187649850711,2.619978202599643
31.0,40.0,40.0,7902.1612903225805,0.9879208471290433,2.93916736351135
1.0,1.0,27.0,1381.0,0.14300600547643383,0.028230268044280922
0.0,0.0,26.0,0.0,1.0,0.062038906268893385
0.0,0.0,22.0,0.0,1.0,0.07240442561424894
0.0,0.0,43.0,0.0,1.0,0.03857435229142854
4.0,4.0,45.0,7398.25,0.0010253962026056881,0.0003855748985721812
30.0,37.0,39.0,29711.666666666668,0.9443814797584187,2.786255296906143
1.0,1.0,37.0,4534.0,0.09784219144046863,0.014366853294492662
8.0,9.0,10.0,6467.5,0.9152581100462212,2.536396926831275
3.0,42.0,49.0,37281.333333333336,0.8628517331816854,0.23172772241126327
1.0,1.0,39.0,13595.0,0.09162127224429381,0.01279778764572057
1.0,3.0,19.0,2039.0,0.38199730857650804,0.1040979102550885
8.0,26.0,27.0,7559.75,0.94502814823932,1.091697193986998
29.0,50.0,50.0,14214.137931034482,0.9871292006685292,2.2236904812085374
0.0,0.0,27.0,0.0,1.0,0.059895410693060716
1.0,1.0,3.0,2713.0,0.7006061071980012,0.8056999418813701
0.0,0.0,14.0,0.0,1.0,0.10876141351751954
21.0,28.0,28.0,25937.619047619046,0.9825562767503341,2.7852073218962943
0.0,0.0,1.0,0.0,1.0,0.6034997355386784
2.0,15.0,21.0,3814.0,0.789110367349634,0.3325972926087543
7.0,13.0,32.0,11987.857142857143,0.03955614946865679,0.03439386071810361
4.0,17.0,18.0,5071.25,0.9117556277338531,0.802592849131188
5.0,7.0,24.0,14380.6,0.03863822165324547,0.03209022567141787
0.0,0.0,0.0,0.0,1.0,0.9427904490460707
3.0,11.0,12.0,7262.666666666667,0.8896773426998428,0.865774571076563
1.0,1.0,19.0,11492.0,0.21105001957584624,0.057513143427660805
0.0,0.0,50.0,0.0,1.0,0.03337691972371055
0.0,0.0,1.0,0.0,1.0,0.6034997355386784
1.0,1.0,7.0,5311.0,0.48536976219249883,0.308658139711107
0.0,0.0,40.0,0.0,1.0,0.04133287676168719
24.0,24.0,51.0,18074.5,1.4041702519762724e-06,2.576741175007969e-06
1.0,1.0,30.0,6696.0,0.12631682834963298,0.022600513195050752
0.0,0.0,8.0,0.0,1.0,0.17458233353265432
0.0,0.0,29.0,0.0,1.0,0.056024200065206364
1.0,2.0,9.0,3490.0,0.5295302877905533,0.2754185193935884
1.0,32.0,33.0,2849.0,0.838291742986156,0.13714411544391497
0.0,0.0,31.0,0.0,1.0,0.05262316936346398
0.0,0.0,25.0,0.0,1.0,0.06434158851478464
0.0,0.0,21.0,0.0,1.0,0.07556096002898345
1.0,29.0,43.0,2100.0,0.7588642279263783,0.0965859899487372
1.0,1.0,9.0,2270.0,0.4107615436699835,0.21364469377842057
0.0,0.0,47.0,0.0,1.0,0.035422354155910774
3.0,17.0,39.0,2951.6666666666665,0.41654123024595785,0.13906667730693703
3.0,11.0,11.0,5163.333333333333,0.9130368061959211,0.956457404471415
3.0,9.0,14.0,3084.6666666666665,0.7342237910794875,0.6256424239883259
39.0,51.0,51.0,6760.666666666667,0.9903058789812643,2.9323000019629206
0.0,0.0,6.0,0.0,1.0,0.21879771053871672
1.0,3.0,6.0,418.0,0.7227149720625359,0.5172483429500465
9.0,41.0,44.0,19731.444444444445,0.9312632690251884,0.7603376699942772
0.0,0.0,20.0,0.0,1.0,0.07900545654328457
4.0,9.0,10.0,3971.5,0.8971381726450177,1.3117482522376251
6.0,6.0,8.0,36542.833333333336,0.7991144901168145,2.026597205978617
2.0,3.0,39.0,2631.0,0.036831573760474426,0.008722339173326087
3.0,3.0,14.0,3140.0,0.13189150767345967,0.11238660959620804
1.0,8.0,13.0,1535.0,0.7469792623796584,0.2849022840254052
0.0,0.0,22.0,0.0,1.0,0.07240442561424894
4.0,4.0,36.0,14052.75,0.002655668348103953,0.0012341956080514239
0.0,0.0,1.0,0.0,1.0,0.6034997355386784
0.0,0.0,21.0,0.0,1.0,0.07556096002898345
1.0,1.0,11.0,1930.0,0.35198472198415753,0.15489705589161953
6.0,25.0,26.0,9190.666666666666,0.9346143743544271,0.8533985089134887
0.0,0.0,1.0,0.0,1.0,0.6034997355386784
1.0,8.0,16.0,2139.0,0.692816722987871,0.22023224824967658
1.0,3.0,9.0,1850.0,0.616970787439388,0.3208979442793717
0.0,0.0,43.0,0.0,1.0,0.03857435229142854
1.0,11.0,42.0,1019.0,0.47543242938192914,0.061885540170043406
0.0,0.0,4.0,0.0,1.0,0.2932193813172694
23.0,47.0,47.0,5961.95652173913,0.9839792938535591,1.8724763798823318
0.0,0.0,35.0,0.0,1.0,0.046926047464446556
0.0,0.0,1.0,0.0,1.0,0.6034997355386784
0.0,0.0,29.0,0.0,1.0,0.056024200065206364
0.0,0.0,51.0,0.0,1.0,0.032746617524099464
23.0,41.0,41.0,17534.391304347828,0.9839792938535591,2.1323019986307536
0.0,0.0,25.0,0.0,1.0,0.06434158851478464
2.0,27.0,32.0,3356.0,0.8429646874603609,0.24061982153266798
0.0,0.0,34.0,0.0,1.0,0.04823143234657768
0.0,0.0,48.0,0.0,1.0,0.03471324090023757
42.0,44.0,44.0,34287.26190476191,0.9909741850412634,3.6352585326685793
8.0,51.0,52.0,12865.375,0.951953160625447,0.592364138934947
0.0,0.0,18.0,0.0,1.0,0.08693191160466854
6.0,27.0,47.0,17669.666666666668,0.37270405607871365,0.19497336183052186
1.0,1.0,12.0,1909.0,0.327286268887517,0.13374167096610592
3.0,5.0,19.0,7735.333333333333,0.1700420525702472,0.11054934283447343
0.0,0.0,52.0,0.0,1.0,0.032139682637547136
4.0,17.0,17.0,71766.5,0.9288009076221616,0.8603637526335935
0.0,0.0,44.0,0.0,1.0,0.037734899621191226
0.0,0.0,8.0,0.0,1.0,0.17458233353265432
8.0,37.0,37.0,11801.0,0.9587273896918027,0.8248878815847983
0.0,0.0,14.0,0.0,1.0,0.10876141351751954
5.0,27.0,37.0,12132.2,0.7527867307409822,0.4176278642746967
2.0,17.0,22.0,2362.0,0.8163699567125823,0.3297945140575894
0.0,0.0,14.0,0.0,1.0,0.10876141351751954
0.0,0.0,6.0,0.0,1.0,0.21879771053871672
0.0,0.0,27.0,0.0,1.0,0.059895410693060716
0.0,0.0,6.0,0.0,1.0,0.21879771053871672
2.0,2.0,11.0,8576.0,0.2661519643539594,0.1980780566148807
0.0,0.0,0.0,0.0,1.0,0.9427904490460707
0.0,0.0,2.0,0.0,1.0,0.4454770440154365
1.0,2.0,7.0,326.0,0.6036122709686881,0.3838513545269039
0.0,0.0,2.0,0.0,1.0,0.4454770440154365
18.0,25.0,27.0,11510.722222222223,0.9272521182011029,2.3383018013792265
0.0,0.0,48.0,0.0,1.0,0.03471324090023757
4.0,24.0,40.0,2860.25,0.6012195546640189,0.2528923668050986
12.0,25.0,25.0,23231.5,0.9709413527679485,1.7739338935807725
0.0,0.0,11.0,0.0,1.0,0.134013598569496
39.0,40.0,41.0,35278.51282051282,0.9755889589311963,3.5565905273700396
1.0,1.0,36.0,12543.0,0.10122146311552034,0.015253773580703619
13.0,28.0,43.0,5811.923076923077,0.12597229652592046,0.1496412843208562
0.0,0.0,15.0,0.0,1.0,0.10233590644429767
10.0,31.0,31.0,5497.0,0.9658949302134833,1.2135617016624014
8.0,12.0,38.0,3126.625,0.0027300920810960144,0.002290523565330052
0.0,0.0,5.0,0.0,1.0,0.2505729111618946
0.0,0.0,17.0,0.0,1.0,0.09152362645688207
0.0,0.0,48.0,0.0,1.0,0.03471324090023757
0.0,0.0,17.0,0.0,1.0,0.09152362645688207
11.0,13.0,14.0,23623.0,0.9351236952150567,2.639745163392932
1.0,1.0,1.0,44967.0,0.8439233265699577,1.642308784064462
6.0,13.0,48.0,8154.166666666667,0.006726084180325883,0.003448508975856137
12.0,18.0,18.0,4153.916666666667,0.9709413527679485,2.389005182840897
0.0,0.0,2.0,0.0,1.0,0.4454770440154365
1.0,3.0,47.0,1938.0,0.152546057501449,0.017832097261967942
0.0,0.0,13.0,0.0,1.0,0.11604904372844141
1.0,1.0,18.0,32548.0,0.22322222984973586,0.0638684508280089
0.0,0.0,9.0,0.0,1.0,0.1585746485314385
2.0,2.0,3.0,7243.0,0.8123069981667995,1.5720007554862083
0.0,0.0,35.0,0.0,1.0,0.046926047464446556
5.0,17.0,18.0,11779.4,0.9213593842603631,0.9931818486405203
10.0,40.0,40.0,15381.3,0.9658949302134833,0.9547525524313234
0.0,0.0,27.0,0.0,1.0,0.059895410693060716
2.0,3.0,39.0,6025.5,0.036831573760474426,0.008722339173326087
2.0,30.0,52.0,2819.0,0.6867900957999489,0.12355754061080626
2.0,7.0,26.0,2160.5,0.3143717178267238,0.10890700882471545
8.0,27.0,28.0,7615.625,0.9455646305973993,1.0561246500926058
3.0,11.0,34.0,4998.333333333333,0.2263388625651879,0.08602519864762206
42.0,43.0,43.0,25648.85714285714,0.9909741850412634,3.7155906628794746
1.0,1.0,14.0,6836.0,0.285313141040965,0.10202268613990334
6.0,10.0,48.0,2699.3333333333335,0.0015253636389127095,0.0007820642827548139
1.0,1.0,6.0,2635.0,0.5300737668339104,0.37937470252436517
39.0,44.0,45.0,66841.53846153847,0.9774582070217488,3.2617486101379662
1.0,1.0,1.0,4925.0,0.8439233265699577,1.642308784064462
0.0,0.0,0.0,0.0,1.0,0.9427904490460707
5.0,18.0,20.0,9699.6,0.9017390483458526,0.8842108083191672
3.0,4.0,6.0,11091.666666666666,0.7840959803782465,1.3313948167946956
12.0,17.0,34.0,23849.333333333332,0.010067779374391173,0.013821319832493314
0.0,0.0,10.0,0.0,1.0,0.14526118704028093
2.0,12.0,16.0,3398.0,0.8088962038255926,0.4352811573908657
0.0,0.0,25.0,0.0,1.0,0.06434158851478464
1.0,1.0,6.0,3380.0,0.5300737668339104,0.37937470252436517
13.0,36.0,42.0,7530.7692307692305,0.8305554495895257,1.0089205982357612
0.0,0.0,5.0,0.0,1.0,0.2505729111618946
