player_id_cat,deposit_approved_sum,withdrawal_approved_sum,turnover_cash_sum,winning_cash_sum,result_cash_sum,NGR_sum,bonus_cash_sum,session_sum,female,male
7659,58,90,108,140,32,-32,44,7516,0.0,1.0
7662,370,0,750,384,-366,367,0,16917,0.0,1.0
7663,89,0,131,42,-89,89,0,2829,1.0,0.0
7664,2568,0,28822,26319,-2503,2263,237,339332,0.0,1.0
7666,739,0,2040,1302,-738,738,82,20966,0.0,1.0
7667,516,0,3509,2993,-516,313,96,83719,1.0,0.0
7669,209,174,487,451,-36,35,2,20628,1.0,0.0
7671,4032,3633,22128,21698,-430,283,589,181701,0.0,1.0
7672,29,0,269,238,-31,29,0,15427,1.0,0.0
7674,88,0,360,272,-88,88,0,6545,1.0,0.0
7676,3528,26986,14725,38181,23456,-23499,336,191147,0.0,1.0
7678,354,0,1256,902,-354,347,0,5859,0.0,1.0
7679,59,94,85,121,36,-36,0,612,0.0,1.0
7680,59,0,420,363,-57,57,0,4564,1.0,0.0
7681,30,0,139,107,-32,29,0,2707,1.0,0.0
7684,1302,0,12161,10847,-1314,1299,0,25721,0.0,1.0
7686,6380,4763,53017,51385,-1632,1580,115,150111,0.0,1.0
7687,668,2973,3689,5996,2307,-2307,48,23874,0.0,1.0
7688,58870,14298,1044307,1000556,-43751,43312,1326,1389662,0.0,1.0
7690,441,443,26,24,-2,-2,0,4589,0.0,1.0
7691,2069,0,7458,5388,-2070,2070,0,13040,0.0,1.0
7692,358,0,1589,1202,-387,355,0,13662,1.0,0.0
7693,422,0,3137,2714,-423,416,0,23928,0.0,1.0
7694,2185,1315,12489,11619,-870,870,151,52912,1.0,0.0
7695,45,0,197,110,-87,41,106,59243,1.0,0.0
7696,10099,3559,39681,33128,-6553,6363,83,239902,0.0,1.0
7697,1075,1705,2772,3404,632,-632,44,75411,0.0,1.0
7698,147,205,592,651,59,-59,0,3522,0.0,1.0
7699,292,0,652,360,-292,292,0,2929,0.0,1.0
7700,192,295,1505,1608,103,-103,18,30290,0.0,1.0
7701,189,0,221,32,-189,188,0,2441,0.0,1.0
7704,327,0,2177,1819,-358,326,93,60508,0.0,1.0
7705,118,0,204,85,-119,118,0,3965,1.0,0.0
7707,152,320,1281,1451,170,-170,36,12912,0.0,1.0
7708,119,0,269,151,-118,115,0,6278,1.0,0.0
7712,220,0,393,173,-220,215,14,8292,0.0,1.0
7714,59,0,375,312,-63,58,34,9495,1.0,0.0
7715,519,446,2612,2420,-192,125,41,31168,0.0,1.0
7717,70,0,839,769,-70,70,40,21171,1.0,0.0
7719,29,0,29,0,-29,28,0,674,0.0,1.0
7720,291,876,3119,3703,584,-585,40,13221,1.0,0.0
7722,74,0,236,161,-75,74,0,4945,1.0,0.0
7723,60,284,102,326,224,-224,0,2308,0.0,1.0
7724,271,543,3087,3359,272,-364,0,11257,0.0,1.0
7725,180,301,1718,1838,120,-121,25,8919,0.0,1.0
7726,3266,3677,11106,11521,415,-413,139,81410,0.0,1.0
7727,505,0,3311,2806,-505,503,39,55043,0.0,1.0
7730,151,0,600,450,-150,131,0,12384,0.0,1.0
7735,237,147,1426,1334,-92,89,45,54423,1.0,0.0
7736,118,0,299,182,-117,117,0,3055,1.0,0.0
7737,88,0,194,106,-88,88,9,2364,0.0,1.0
7738,15106,19642,103992,108678,4686,-4686,75,302766,1.0,0.0
7739,594,0,1283,691,-592,594,0,11587,0.0,1.0
7741,582,0,1527,945,-582,534,47,8650,0.0,1.0
7742,1166,0,2239,1073,-1166,1166,0,7935,1.0,0.0
7744,1914,683,11143,9914,-1229,1221,60,50755,1.0,0.0
7745,241,59,483,302,-181,181,48,17410,1.0,0.0
7746,2157,5101,5793,8739,2946,-2969,66,54748,1.0,0.0
7749,145,0,955,810,-145,61,0,2133,0.0,1.0
7750,564,0,1363,794,-569,569,57,25136,0.0,1.0
7752,8896,6189,36250,33543,-2707,2705,40,89546,0.0,1.0
7753,60,0,441,381,-60,60,0,2550,0.0,1.0
7756,2100,2564,8315,8780,465,-466,0,23158,0.0,1.0
7758,30,0,233,203,-30,30,0,2401,0.0,1.0
7759,4517,3313,17948,16688,-1260,1201,714,742601,1.0,0.0
7761,30,0,38,8,-30,30,56,30252,1.0,0.0
7762,177,0,772,595,-177,177,32,7361,0.0,1.0
7763,1157,0,10149,8999,-1150,1150,41,38549,1.0,0.0
7765,3759,3389,12822,11550,-1272,1272,0,15317,0.0,1.0
7766,597,0,1087,491,-596,597,0,7081,0.0,1.0
7769,249,0,1914,1629,-285,249,36,22349,1.0,0.0
7770,60,0,116,57,-59,58,0,3629,0.0,1.0
7771,754,0,2863,2111,-752,752,0,10792,0.0,1.0
7772,769,630,3949,3813,-136,131,50,39223,0.0,1.0
7773,176,0,1110,935,-175,175,40,6911,1.0,0.0
7774,150,0,1436,1285,-151,150,39,5934,0.0,1.0
7776,19510,23624,74868,79001,4133,-4145,152,677019,0.0,1.0
7777,948,747,1882,1680,-202,201,114,86628,1.0,0.0
7778,105,0,282,207,-75,75,0,6504,0.0,1.0
7779,603,459,3240,3096,-144,143,0,29669,0.0,1.0
7780,120,90,511,481,-30,0,0,7759,0.0,1.0
7781,59,0,77,26,-51,52,0,2339,0.0,1.0
7782,91,0,246,156,-90,70,11,2961,0.0,1.0
7783,234,1663,637,2065,1428,-1429,0,7373,0.0,1.0
7788,180,0,704,524,-180,180,0,5732,1.0,0.0
7790,89,0,136,116,-20,17,25,5369,1.0,0.0
7791,0,0,13,0,-13,13,0,2137,0.0,1.0
7792,6863,4661,117574,115349,-2225,2164,30,589910,1.0,0.0
7793,4169,2727,17282,15844,-1438,1438,191,146591,0.0,1.0
7794,335,0,2286,1952,-334,335,0,9877,1.0,0.0
7795,4173,1110,18072,15012,-3060,3056,84,45909,0.0,1.0
7797,3215,2341,14014,13140,-874,806,63,171765,0.0,1.0
7798,58,0,115,57,-58,58,2,2409,0.0,1.0
7799,44,0,587,509,-78,38,16,7801,1.0,0.0
7800,87,0,147,60,-87,83,0,3353,0.0,1.0
7801,149,0,161,12,-149,149,0,2106,0.0,1.0
7803,146,0,341,195,-146,146,0,6441,1.0,0.0
7807,298,0,1399,1101,-298,298,0,3910,1.0,0.0
7808,2003,591,13517,11936,-1581,1414,28,92447,0.0,1.0
7810,300,0,976,677,-299,301,0,33999,0.0,1.0
7811,30,0,37,7,-30,29,2,2546,0.0,1.0
7812,74,0,77,13,-64,63,9,3124,1.0,0.0
7813,242,0,922,680,-242,202,0,7057,0.0,1.0
7814,53645,36394,233307,214853,-18454,17194,208,336029,0.0,1.0
7818,440,0,1123,709,-414,413,32,10866,0.0,1.0
7819,2171,2509,5634,5943,309,-337,89,34653,0.0,1.0
7820,179,182,3299,3300,1,-3,207,113007,0.0,1.0
7821,1315,389,7352,6389,-963,921,53,83145,1.0,0.0
7822,1544,260,13536,12219,-1317,1278,55,240708,0.0,1.0
7823,345,124,2087,1838,-249,218,95,46476,0.0,1.0
7825,61,0,195,133,-62,61,0,3429,0.0,1.0
7826,612,306,2089,1780,-309,306,12,26985,0.0,1.0
7827,1377,294,9087,7968,-1119,525,675,447585,0.0,1.0
7828,300,206,686,593,-93,92,0,26275,0.0,1.0
7829,29,0,86,57,-29,29,56,2703,1.0,0.0
7830,784,0,4548,3764,-784,751,28,18507,0.0,1.0
7831,722,0,2116,1374,-742,715,205,86488,0.0,1.0
7833,300,120,699,353,-346,179,179,66089,0.0,1.0
7834,303,0,430,127,-303,303,0,2394,0.0,1.0
7835,3643,655,22809,19836,-2973,2975,22,74366,0.0,1.0
7837,58,0,90,31,-59,58,0,2404,1.0,0.0
7839,256,606,1637,1443,-194,194,116,20677,0.0,1.0
7840,266,0,539,274,-265,266,44,10373,0.0,1.0
7842,73,0,92,20,-72,67,6,2152,0.0,1.0
7843,382,0,2090,1710,-380,379,0,10572,0.0,1.0
7844,59,0,104,45,-59,59,0,2359,0.0,1.0
7845,60,0,148,88,-60,60,20,3305,1.0,0.0
7847,59,0,102,44,-58,53,0,2890,0.0,1.0
7848,59,0,136,77,-59,59,0,949,0.0,1.0
7849,293,0,1005,712,-293,293,40,7376,0.0,1.0
7851,60,0,406,346,-60,48,31,5953,0.0,1.0
7852,2083,2776,9678,10366,688,-694,287,230449,1.0,0.0
7853,174,350,1011,1187,176,-176,0,5582,1.0,0.0
7855,60,61,236,238,2,-1,0,4050,1.0,0.0
7858,14815,8476,70136,64473,-5663,5525,380,396866,0.0,1.0
7860,44,0,57,13,-44,44,0,2534,0.0,1.0
7861,8661,4774,75262,71377,-3885,3886,48,119740,0.0,1.0
7864,190,0,1461,1242,-219,188,41,8803,0.0,1.0
7865,442,0,1435,994,-441,431,0,3915,1.0,0.0
7866,0,0,302,153,-149,150,0,1689,0.0,1.0
7867,117,0,164,47,-117,117,0,2304,0.0,1.0
7868,182,292,999,1110,111,-111,5,30178,0.0,1.0
7869,403,192,1653,1444,-209,208,37,19501,0.0,1.0
7870,446,0,2387,1941,-446,446,9,6885,1.0,0.0
7872,0,0,357,465,108,104,0,3782,1.0,0.0
7875,45088,40988,118493,114468,-4025,4015,1052,1360246,1.0,0.0
7876,117,0,195,78,-117,106,0,2412,1.0,0.0
7881,673,0,1781,1109,-672,673,0,10966,0.0,1.0
7882,30,0,72,29,-43,30,72,46895,0.0,1.0
7883,270,180,2562,2472,-90,-67,40,28910,1.0,0.0
7884,466,3011,11693,12332,639,-2544,49,26547,0.0,1.0
7885,928,1609,5380,6012,632,-671,82,84193,0.0,1.0
7887,30,61,25,56,31,-33,0,5099,0.0,1.0
7888,697,3259,6655,9067,2412,-2603,26,23231,0.0,1.0
7890,29068,21122,124802,117097,-7705,7606,1033,985813,1.0,0.0
7891,30,0,60,30,-30,29,0,3380,0.0,1.0
7893,2242,2645,16562,16963,401,-403,36,57497,1.0,0.0
7894,135,0,194,58,-136,135,0,5414,0.0,1.0
7897,31,0,256,225,-31,31,0,2852,0.0,1.0
7899,175,0,286,112,-174,175,0,10760,0.0,1.0
7903,119,180,101,162,61,-61,0,3846,1.0,0.0
7904,30,0,50,20,-30,27,49,5338,0.0,1.0
7905,4543,0,10405,5872,-4533,4533,22,31784,0.0,1.0
7907,10821,14395,31117,34697,3580,-3578,460,261148,1.0,0.0
7908,90,0,96,6,-90,90,0,3882,0.0,1.0
7912,176,155,42,22,-20,21,0,6776,0.0,1.0
7915,44,0,151,99,-52,44,0,2741,1.0,0.0
7916,22347,13688,111952,103325,-8627,8524,246,235362,0.0,1.0
7918,175,699,219,743,524,-523,53,16831,0.0,1.0
7919,2259,739,7055,5503,-1552,1519,198,96032,1.0,0.0
7922,175,0,315,143,-172,166,30,6855,0.0,1.0
7926,23369,21140,90458,88223,-2235,633,214,369884,1.0,0.0
7927,8702,6051,24753,22095,-2658,2631,69,85365,0.0,1.0
7928,59,587,3076,3604,528,-534,0,15995,0.0,1.0
7929,89,0,139,51,-88,88,0,2744,1.0,0.0
7930,145,0,222,74,-148,145,0,1151,0.0,1.0
7931,298,107,1275,1038,-237,233,33,21419,0.0,1.0
7933,832,0,1762,930,-832,832,22,7333,0.0,1.0
7935,59,0,422,363,-59,59,45,5027,1.0,0.0
7936,73,0,608,535,-73,73,0,4538,0.0,1.0
7937,426,293,2882,2721,-161,105,91,33117,1.0,0.0
7938,131,0,568,439,-129,99,0,4230,1.0,0.0
7939,59,91,146,177,31,-31,29,6417,1.0,0.0
7940,59,0,216,157,-59,59,40,4976,0.0,1.0
7941,1676,389,6601,5309,-1292,1242,374,205550,1.0,0.0
7943,47475,45687,348917,347136,-1781,1157,370,362116,0.0,1.0
7944,293,1174,1865,2744,879,-881,0,42464,0.0,1.0
7945,186,0,278,91,-187,186,0,4478,0.0,1.0
7947,2107,928,8947,7770,-1177,1177,0,14650,0.0,1.0
7949,1205,632,3032,2460,-572,572,5,21971,1.0,0.0
7951,1044,581,3468,3005,-463,463,0,18098,0.0,1.0
7952,87,0,415,327,-88,87,0,2581,0.0,1.0
7953,30,0,30,0,-30,30,0,1936,1.0,0.0
7954,302,0,1998,1697,-301,302,3,6633,0.0,1.0
7956,29865,31963,213003,215053,2050,-3855,1036,1587193,1.0,0.0
7957,0,0,0,0,0,0,9,14886,0.0,1.0
7958,60,0,122,63,-59,59,0,2815,1.0,0.0
7959,59,0,112,54,-58,59,0,2165,1.0,0.0
7960,7353,4607,50852,48110,-2742,2735,233,240144,0.0,1.0
7962,59,0,69,11,-58,58,0,3059,1.0,0.0
7963,1947,294,11135,9478,-1657,1632,0,11309,0.0,1.0
7964,647,422,2224,1999,-225,225,43,25092,0.0,1.0
7965,149,0,231,83,-148,148,0,2422,0.0,1.0
7966,7601,4315,47439,44152,-3287,3287,8,40704,1.0,0.0
7969,7860,6106,33139,31387,-1752,1714,83,453180,1.0,0.0
7971,29,0,29,3,-26,27,0,2674,0.0,1.0
7973,285,0,1733,1449,-284,285,0,20907,0.0,1.0
7974,91,0,221,130,-91,91,0,2326,1.0,0.0
7975,7620,5883,62180,60414,-1766,1722,505,1545902,0.0,1.0
7980,1037,1199,8454,8611,157,-160,176,50275,0.0,1.0
7982,28701,23493,99019,93813,-5206,5207,348,316777,0.0,1.0
7984,269,0,756,489,-267,238,0,22332,0.0,1.0
7988,59,0,187,128,-59,50,48,3825,1.0,0.0
7989,176,0,1891,1715,-176,176,5,2514,0.0,1.0
7990,60,0,232,172,-60,59,40,3868,1.0,0.0
7991,150,0,4121,3961,-160,150,0,17738,1.0,0.0
7992,298,0,650,353,-297,297,0,6502,0.0,1.0
7993,595,0,7150,6556,-594,587,0,19732,1.0,0.0
7994,147,0,217,72,-145,146,0,2281,1.0,0.0
7995,89,0,198,107,-91,89,16,5582,0.0,1.0
7996,30,0,41,11,-30,30,39,3322,0.0,1.0
7997,7088,3075,31702,27688,-4014,4014,28,11316,0.0,1.0
7998,59,0,71,15,-56,57,29,6042,0.0,1.0
7999,10340,7596,41131,38383,-2748,2738,46,201428,1.0,0.0
8000,238,0,1114,874,-240,238,0,16259,1.0,0.0
8001,350,5813,3242,8728,5486,-5486,0,8128,0.0,1.0
8006,92,0,134,42,-92,-48,54,3830,0.0,1.0
8008,44,0,74,28,-46,44,0,811,1.0,0.0
8009,306,0,695,389,-306,305,0,4652,0.0,1.0
8011,30,0,207,143,-64,30,30,40424,0.0,1.0
8012,150,0,302,183,-119,120,33,3333,0.0,1.0
8013,6371,3651,24114,21541,-2573,2506,164,205309,0.0,1.0
8014,116,0,261,145,-116,116,8,8078,1.0,0.0
8015,59,0,102,43,-59,59,0,2676,0.0,1.0
8017,793,1491,5220,5917,697,-698,43,26911,0.0,1.0
8018,191,587,546,944,398,-397,0,12365,1.0,0.0
8019,9120,2398,30197,23479,-6718,6722,129,28882,0.0,1.0
8021,1300,0,3641,2342,-1299,1298,75,42723,0.0,1.0
8023,3574,2144,23772,22335,-1437,1429,53,103276,0.0,1.0
8024,600,1500,356,1171,815,-899,82,53889,0.0,1.0
8025,420,121,1312,1013,-299,294,0,13058,1.0,0.0
8026,874,0,2109,1235,-874,874,0,6206,0.0,1.0
8027,44,0,16,3,-13,12,0,679,0.0,1.0
8029,301,0,1445,1144,-301,301,0,3220,0.0,1.0
8030,594,350,1591,1345,-246,204,0,11341,0.0,1.0
8031,13414,10964,145207,142766,-2441,2442,329,481518,0.0,1.0
8032,210,179,788,635,-153,24,17,22118,1.0,0.0
8033,321,0,2052,1732,-320,321,0,5773,0.0,1.0
8035,146,0,188,42,-146,145,0,2865,0.0,1.0
8036,895,0,4499,3604,-895,499,0,6831,1.0,0.0
8039,30,0,86,56,-30,22,44,1482,0.0,1.0
8040,56793,40413,502209,485049,-17160,15981,430,521820,0.0,1.0
8042,60,0,411,351,-60,60,46,12066,0.0,1.0
8045,3972,0,99860,95842,-4018,3971,402,242833,0.0,1.0
8047,30,0,31,2,-29,29,0,2262,0.0,1.0
8048,10061,7140,60890,57374,-3516,2801,135,250625,0.0,1.0
8053,55,0,377,323,-54,55,0,13342,0.0,1.0
8054,476,0,2013,1537,-476,384,0,10362,0.0,1.0
8055,297,0,822,525,-297,296,4,9413,0.0,1.0
8056,59,0,96,37,-59,59,0,2432,1.0,0.0
8057,1140,0,2629,1494,-1135,1135,17,8822,0.0,1.0
8058,59,0,146,87,-59,59,0,4560,1.0,0.0
8059,30,0,55,25,-30,30,0,5311,1.0,0.0
8060,896,0,2956,1973,-983,858,124,169938,0.0,1.0
8061,85150,66662,518720,500013,-18707,18334,1066,2364102,0.0,1.0
8062,736,1324,2853,3443,590,-590,0,16704,0.0,1.0
8064,11830,5051,105638,98860,-6778,6780,224,223421,0.0,1.0
8067,30,0,48,19,-29,30,0,2986,0.0,1.0
8068,30,0,79,49,-30,30,0,680,1.0,0.0
8070,407,0,2457,2018,-439,406,76,212865,0.0,1.0
8072,32668,35627,129742,132229,2487,-2656,298,441641,0.0,1.0
8073,741,594,2106,1959,-147,146,69,31408,0.0,1.0
8074,263,0,632,368,-264,236,0,7289,0.0,1.0
8075,2487,0,13323,10833,-2490,1825,0,15535,1.0,0.0
8076,5375,602,19549,14778,-4771,4773,0,40318,0.0,1.0
8077,62,0,219,158,-61,62,30,5149,0.0,1.0
8078,119,0,215,96,-119,117,40,7721,1.0,0.0
8079,74,0,106,45,-61,59,0,7843,0.0,1.0
8080,58,0,158,100,-58,58,0,3081,1.0,0.0
8082,598,0,4457,3844,-613,597,202,13947,0.0,1.0
8084,17032,6940,85944,75853,-10091,10094,200,113124,0.0,1.0
8087,236,315,679,761,82,-81,8,34596,1.0,0.0
8088,1984,1638,4479,4131,-348,346,86,73292,1.0,0.0
8089,177,0,672,495,-177,177,19,10094,0.0,1.0
8092,1156,352,4781,3980,-801,735,67,74796,0.0,1.0
8093,617,0,8788,8177,-611,600,0,23408,0.0,1.0
8094,3928,5099,19619,20608,989,-1172,95,94094,0.0,1.0
8096,20490,13898,95731,89138,-6593,6190,115,293618,0.0,1.0
8097,1094,6947,3657,9569,5912,-5912,0,9206,0.0,1.0
8098,402,104,351,158,-193,194,0,760,0.0,1.0
8099,59,0,77,18,-59,58,5,2156,0.0,1.0
8100,147,0,160,14,-146,137,0,4223,0.0,1.0
8101,59,0,188,129,-59,59,35,4541,0.0,1.0
8104,6325,5640,84679,83977,-702,679,308,1048127,1.0,0.0
8105,0,0,61,28,-33,33,31,2528,0.0,1.0
8106,17923,7373,272864,262311,-10553,10551,27,118594,1.0,0.0
8107,89,981,834,1726,892,-899,10,15984,1.0,0.0
8109,59,0,106,47,-59,59,0,2404,1.0,0.0
8111,279,0,375,99,-276,279,11,8409,1.0,0.0
8113,353,0,1241,888,-353,353,9,8824,0.0,1.0
8115,44,0,76,32,-44,44,0,2346,0.0,1.0
8116,11951,7915,46122,42086,-4036,4022,94,109433,0.0,1.0
8117,59,0,139,80,-59,59,0,3894,1.0,0.0
8118,89,0,411,323,-88,88,0,5305,0.0,1.0
8119,145,0,633,489,-144,145,0,3620,0.0,1.0
8120,59,118,234,293,59,-61,0,5810,1.0,0.0
8121,30,0,44,14,-30,30,0,4705,0.0,1.0
8122,120,0,913,792,-121,120,0,5200,1.0,0.0
8123,30,0,182,152,-30,30,8,2674,1.0,0.0
8124,90,0,1006,916,-90,90,0,7209,0.0,1.0
8125,1181,2326,2916,4062,1146,-1147,0,49816,0.0,1.0
8126,443,1311,1947,2816,869,-868,42,45056,0.0,1.0
8128,179,0,668,489,-179,179,2,8682,1.0,0.0
8129,30,0,32,2,-30,30,0,2088,0.0,1.0
8130,851,2631,6573,8354,1781,-1780,71,25541,0.0,1.0
8132,177,0,1058,881,-177,166,0,18095,0.0,1.0
8134,30,0,35,5,-30,30,0,571,0.0,1.0
8136,59,0,85,34,-51,52,0,2076,1.0,0.0
8138,2186,0,11301,9116,-2185,2184,0,19043,0.0,1.0
8140,558,0,2296,1441,-855,556,74,15698,0.0,1.0
8141,1494,0,2730,1236,-1494,1494,0,11377,0.0,1.0
8142,149,0,402,254,-148,148,0,10904,0.0,1.0
8143,1137,0,3466,2329,-1137,1137,0,4348,0.0,1.0
8144,6208,0,41033,34530,-6503,6444,142,80394,0.0,1.0
8148,194,0,382,190,-192,74,0,6367,0.0,1.0
8150,591,0,1447,857,-590,562,0,8853,0.0,1.0
8151,2876,364,11437,8937,-2500,2502,76,203191,1.0,0.0
8160,2448,5077,12764,15390,2626,-2626,0,63815,0.0,1.0
8161,44,0,118,74,-44,44,0,2276,0.0,1.0
8162,2364,1323,17116,16075,-1041,1016,107,143842,0.0,1.0
8163,293,0,2218,1926,-292,292,18,5939,0.0,1.0
8166,88,0,118,30,-88,88,0,10857,0.0,1.0
8167,8228,5844,27544,25165,-2379,1230,6,43345,0.0,1.0
8168,44,0,204,160,-44,43,0,4983,0.0,1.0
8170,59,0,77,18,-59,59,0,2780,1.0,0.0
8172,59,0,84,25,-59,59,0,1736,0.0,1.0
8173,478,0,1165,687,-478,478,0,13696,0.0,1.0
8175,1448,105,7840,6495,-1345,1341,210,61665,0.0,1.0
8179,2024,1635,4867,4479,-388,391,10,33392,1.0,0.0
8181,1188,564,3463,2868,-595,591,158,76738,0.0,1.0
8182,385,0,1546,1162,-384,381,15,28112,1.0,0.0
8183,19184,19861,224771,225459,688,-685,65,189900,0.0,1.0
8186,0,6,30,3,-27,27,0,12535,0.0,1.0
8189,2596,1894,19622,18903,-719,642,188,398144,1.0,0.0
8192,203,0,1209,976,-233,189,17,68984,0.0,1.0
8193,192,914,1454,2176,722,-727,88,22069,1.0,0.0
8194,380,176,2065,1832,-233,196,28,25336,0.0,1.0
8195,1049,292,4355,3558,-797,757,114,145348,0.0,1.0
8196,1303,452,6077,5225,-852,820,57,37611,0.0,1.0
8197,827,771,2655,2601,-54,55,36,25951,1.0,0.0
8199,660,3231,901,3471,2570,-2579,0,23049,1.0,0.0
8201,2478,5603,13987,17113,3126,-3128,50,32839,0.0,1.0
8202,768,508,3934,3677,-257,238,0,68413,1.0,0.0
8203,89,0,45,14,-31,28,0,3301,0.0,1.0
8204,45,0,361,316,-45,13,0,3753,0.0,1.0
8206,3248,2524,15197,14520,-677,677,58,345795,1.0,0.0
8207,537,199,1603,1250,-353,338,0,45576,0.0,1.0
8209,178,0,618,440,-178,178,0,3480,0.0,1.0
8210,29,0,39,14,-25,25,0,2726,1.0,0.0
8212,136,0,207,72,-135,134,0,3858,1.0,0.0
8213,742,898,3262,3417,155,-155,4,10497,0.0,1.0
8214,4813,0,120601,115639,-4962,4812,135,345208,1.0,0.0
8215,1379,834,7582,7036,-546,464,128,28309,0.0,1.0
8216,30,0,71,41,-30,30,42,919,0.0,1.0
8219,1180,768,3446,2999,-447,412,19,53753,0.0,1.0
8220,120,0,2883,2735,-148,107,83,107935,1.0,0.0
8221,471,0,2657,2187,-470,470,16,11805,0.0,1.0
8222,73,294,1422,1643,221,-230,0,14965,0.0,1.0
8224,3641,4646,13719,14725,1006,-1016,0,105854,1.0,0.0
8225,215,0,749,535,-214,210,0,7589,0.0,1.0
8226,3752,706,20029,17065,-2964,2780,294,224799,1.0,0.0
8227,76,0,106,30,-76,76,0,1825,0.0,1.0
8230,61,0,151,89,-62,61,28,4904,0.0,1.0
8231,61,0,150,90,-60,59,0,4210,0.0,1.0
8232,752,903,2755,2907,152,-158,3,14691,1.0,0.0
8233,0,0,9,5,-4,-3,40,4200,1.0,0.0
8234,902,782,1889,1769,-120,120,0,7240,0.0,1.0
8236,27436,15277,57909,45818,-12091,11531,304,111996,1.0,0.0
8238,298,0,385,86,-299,299,12,4274,1.0,0.0
8239,208,0,1000,791,-209,208,46,14132,1.0,0.0
8244,1002,793,2514,2306,-208,210,0,17422,0.0,1.0
8246,60,149,216,283,67,-90,25,55772,0.0,1.0
8250,413,241,3269,3096,-173,172,44,41604,0.0,1.0
8251,211,227,1131,1146,15,-17,22,28684,0.0,1.0
8253,75,0,572,497,-75,75,0,4743,0.0,1.0
8254,1080,0,6377,5295,-1082,1080,0,20926,1.0,0.0
8255,147,0,325,178,-147,146,17,2704,1.0,0.0
8257,30,0,32,3,-29,28,0,3147,1.0,0.0
8259,178,0,606,429,-177,173,29,26986,0.0,1.0
8260,153,211,1600,1659,59,-60,131,46765,0.0,1.0
8261,70219,39321,383906,355207,-28699,28703,453,848689,0.0,1.0
8262,296,0,377,82,-295,296,41,2181,1.0,0.0
8263,59,0,87,28,-59,59,0,1005,0.0,1.0
8264,2625,4864,17968,20183,2215,-2509,0,80536,0.0,1.0
8265,30,0,33,3,-30,30,0,1391,1.0,0.0
8266,192,0,553,363,-190,189,23,11334,0.0,1.0
8267,2253,2075,26345,28849,2504,-2525,21,29525,0.0,1.0
8268,1021,264,6140,5384,-756,756,40,32682,0.0,1.0
8270,1051,0,2554,1503,-1051,1051,40,3668,0.0,1.0
8271,59,0,137,78,-59,59,0,2196,0.0,1.0
8274,17816,10421,181509,174070,-7439,7393,538,1201840,0.0,1.0
8275,29,117,158,245,87,-98,0,4328,0.0,1.0
8276,44,0,130,85,-45,44,0,564,1.0,0.0
8281,149,0,716,520,-196,155,50,19875,1.0,0.0
8284,1475,2709,4271,5505,1234,-1232,57,30707,0.0,1.0
8285,136,0,320,183,-137,132,21,10101,0.0,1.0
8289,124,0,314,117,-197,197,0,4983,0.0,1.0
8291,8660,1092,81249,73688,-7561,7561,75,118915,1.0,0.0
8292,241,180,313,194,-119,61,25,13823,0.0,1.0
8293,103,0,624,479,-145,98,0,18606,0.0,1.0
8294,59,0,150,87,-63,58,0,1258,1.0,0.0
8295,36899,16787,121507,101394,-20113,20112,124,50382,0.0,1.0
8297,147,0,266,120,-146,146,0,2633,0.0,1.0
8298,947,1054,3437,3537,100,-107,20,64659,0.0,1.0
8299,29,0,35,5,-30,30,0,3328,1.0,0.0
8300,7142,1771,30112,24740,-5372,5220,77,86255,0.0,1.0
8302,10885,7515,31404,28036,-3368,3368,0,37086,0.0,1.0
8303,88,0,160,73,-87,88,40,4703,1.0,0.0
8304,150,0,1127,978,-149,149,0,3836,1.0,0.0
8308,9797,7435,56352,53991,-2361,2345,250,385704,0.0,1.0
8310,421,0,1083,662,-421,415,0,4602,0.0,1.0
8312,88,0,166,80,-86,86,0,2669,0.0,1.0
8314,1799,18353,6618,5384,-1234,1181,92,115254,0.0,1.0
8315,88,0,465,199,-266,266,19,1011,0.0,1.0
8316,2332,2313,11318,16703,5385,-5386,25,65194,0.0,1.0
8317,12762,10654,60386,58119,-2267,2110,62,211070,1.0,0.0
8318,297,0,771,475,-296,291,0,28969,0.0,1.0
8319,1553,388,8122,6956,-1166,1167,254,64642,1.0,0.0
8320,951,0,13042,12091,-951,945,28,144599,0.0,1.0
8323,29,0,190,138,-52,29,53,21062,0.0,1.0
8324,687,746,2218,2335,117,-118,68,15193,0.0,1.0
8325,90,82,42,34,-8,8,0,3253,0.0,1.0
8326,146,0,239,93,-146,145,0,2642,0.0,1.0
8327,626,324,1918,1620,-298,301,0,34549,0.0,1.0
8331,60,0,148,88,-60,60,0,4738,0.0,1.0
8332,900,0,2911,2011,-900,900,29,19502,1.0,0.0
8333,44,0,252,206,-46,46,0,3127,1.0,0.0
8334,9174,4897,40478,36184,-4294,4268,391,857134,1.0,0.0
8335,60,0,289,229,-60,60,0,3315,0.0,1.0
8336,150,0,708,558,-150,140,0,7902,0.0,1.0
8338,3679,3198,15580,15097,-483,480,13,75080,0.0,1.0
8339,2346,1040,12071,10767,-1304,1306,135,177564,0.0,1.0
8342,431,287,1207,1064,-143,143,51,14141,0.0,1.0
8343,73,0,113,40,-73,73,0,2756,1.0,0.0
8346,451,0,571,121,-450,451,40,4289,1.0,0.0
8347,582,0,5485,4813,-672,581,0,15174,0.0,1.0
8348,294,0,716,459,-257,257,0,4060,0.0,1.0
8350,60,0,567,498,-69,59,41,28206,0.0,1.0
